
234,Sub-Saharan Africa,Democratic Republic of the Congo,Cereal,Online,L,523997485,1355.0,205.7,117.11,278723.5,158684.05,120039.45
235,Asia,India,Office Supplies,Online,C,914088094,7835.0,651.21,524.96,5102230.35,4113061.6,989168.75
236,Sub-Saharan Africa,Republic of the Congo,Snacks,Online,M,209899222,2699.0,152.58,97.44,411813.42,262990.56,148822.86
237,Sub-Saharan Africa,Comoros,Clothes,Offline,M,250542199,9859.0,109.28,35.84,1077391.52,353346.56,724044.96
238,Europe,France,Meat,Online,L,245440852,257.0,421.89,364.69,108425.73,93725.33,14700.4
239,Sub-Saharan Africa,Rwanda,Vegetables,Online,L,824331510,6867.0,154.06,90.93,1057930.02,624416.31,433513.71
240,Sub-Saharan Africa,Malawi,Meat,Online,M,887263000,9693.0,421.89,364.69,4089379.77,3534940.17,554439.6
241,Sub-Saharan Africa,Cote Hello,Cereal,Offline,H,754596650,772.0,205.7,117.11,158800.4,90408.92,68391.48
242,Europe,Spain,Fruits,Online,H,817006289,9172.0,9.33,6.92,85574.76,63470.24,22104.52
243,Sub-Saharan Africa,Uganda,Clothes,Offline,H,185478246,5989.0,109.28,35.84,654477.92,214645.76,439832.16
244,Asia,Taiwan,Personal Care,Offline,C,741311347,9356.0,81.73,56.67,764665.88,530204.52,234461.36
245,Middle East and North Africa,Israel,Personal Care,Offline,M,386116921,9432.0,81.73,56.67,770877.36,534511.44,236365.92
246,Central America and the Caribbean,Costa Rica,Meat,Offline,L,691818797,3411.0,421.89,364.69,1439066.79,1243957.59,195109.2
247,Central America and the Caribbean,Honduras,Snacks,Online,C,150653302,515.0,152.58,97.44,78578.7,50181.6,28397.1
248,Asia,South Korea,Vegetables,Offline,M,925169265,7000.0,154.06,90.93,1078420.0,636510.0,441910.0
249,Europe,Sweden,Vegetables,Online,H,298228013,1151.0,154.06,90.93,177323.06,104660.43,72662.63
250,Australia and Oceania,Tonga,Office Supplies,Online,L,123003375,8287.0,651.21,524.96,5396577.27,4350343.52,1046233.75
251,Europe,Latvia,Snacks,Online,C,972981679,5755.0,152.58,97.44,878097.9,560767.2,317330.7
252,Asia,Indonesia,Beverages,Online,M,791961753,7937.0,47.45,31.79,376610.65,252317.23,124293.42
253,Asia,Myanmar,Household,Online,C,744054925,1242.0,668.27,502.54,829991.34,624154.68,205836.66
254,Asia,Turkmenistan,Office Supplies,Offline,L,263685023,9113.0,651.21,524.96,5934476.73,4783960.48,1150516.25
255,Central America and the Caribbean,Panama,Baby Food,Online,H,205588376,7024.0,255.28,159.42,1793086.72,1119766.08,673320.64
256,Europe,Norway,Personal Care,Offline,M,594813811,7480.0,81.73,56.67,611340.4,423891.6,187448.8
257,Europe,Estonia,Clothes,Online,H,176722657,5016.0,109.28,35.84,548148.48,179773.44,368375.04
258,Europe,Malta,Personal Care,Offline,M,466988742,1201.0,81.73,56.67,98157.73,68060.67,30097.06
259,Sub-Saharan Africa,Eritrea,Personal Care,Offline,L,801598393,9633.0,81.73,56.67,787305.09,545902.11,241402.98
260,Sub-Saharan Africa,Republic of the Congo,Meat,Offline,M,586850440,941.0,421.89,364.69,396998.49,343173.29,53825.2
261,Central America and the Caribbean,Trinidad and Tobago,Snacks,Offline,H,649356210,7787.0,152.58,97.44,1188140.46,758765.28,429375.18
262,Middle East and North Africa,Yemen,Cereal,Offline,H,986039531,9864.0,205.7,117.11,2029024.8,1155173.04,873851.76
263,Asia,Turkmenistan,Household,Offline,H,314136731,8894.0,668.27,502.54,5943593.38,4469590.76,1474002.62
264,Middle East and North Africa,Somalia,Beverages,Offline,H,121196639,3634.0,47.45,31.79,172433.3,115524.86,56908.44
265,Europe,Portugal,Cereal,Online,C,615080583,4868.0,205.7,117.11,1001347.6,570091.48,431256.12
266,Asia,Kyrgyzstan,Fruits,Offline,L,273962390,414.0,9.33,6.92,3862.62,2864.88,997.74
267,Middle East and North Africa,Lebanon,Personal Care,Offline,H,796328389,121.0,81.73,56.67,9889.33,6857.07,3032.26
268,Europe,Macedonia,Cosmetics,Online,C,350977408,869.0,437.2,263.33,379926.8,228833.77,151093.03
269,Middle East and North Africa,Algeria,Clothes,Offline,M,327020776,1570.0,109.28,35.84,171569.6,56268.8,115300.8
270,Middle East and North Africa,Qatar,Vegetables,Online,H,383882319,8164.0,154.06,90.93,1257745.84,742352.52,515393.32
271,Europe,Greece,Personal Care,Offline,M,701298367,8626.0,81.73,56.67,705002.98,488835.42,216167.56
272,Sub-Saharan Africa,Benin,Fruits,Online,M,629317748,7961.0,9.33,6.92,74276.13,55090.12,19186.01
273,Asia,Uzbekistan,Baby Food,Offline,C,938301789,3205.0,255.28,159.42,818172.4,510941.1,307231.3
274,Middle East and North Africa,Azerbaijan,Vegetables,Online,L,668924319,8426.0,154.06,90.93,1298109.56,766176.18,531933.38
275,Asia,Cambodia,Clothes,Online,C,282171666,9721.0,109.28,35.84,1062310.88,348400.64,713910.24
276,Europe,Italy,Personal Care,Online,C,309342658,222.0,81.73,56.67,18144.06,12580.74,5563.32
277,Sub-Saharan Africa,Mauritius,Cosmetics,Online,H,902048623,5088.0,437.2,263.33,2224473.6,1339823.04,884650.56
278,Middle East and North Africa,Yemen,Clothes,Online,H,482213389,6513.0,109.28,35.84,711740.64,233425.92,478314.72
279,Central America and the Caribbean,Cuba,Vegetables,Offline,C,692073285,8719.0,154.06,90.93,1343249.14,792818.67,550430.47
280,Australia and Oceania,Tonga,Fruits,Online,L,544177138,2963.0,9.33,6.92,27644.79,20503.96,7140.83
281,Central America and the Caribbean,Guatemala,Vegetables,Online,M,471386277,2530.0,154.06,90.93,389771.8,230052.9,159718.9
282,Australia and Oceania,New Zealand,Personal Care,Online,L,976874530,7737.0,81.73,56.67,632345.01,438455.79,193889.22
283,Europe,Norway,Household,Offline,M,384128224,933.0,668.27,502.54,623495.91,468869.82,154626.09
284,Sub-Saharan Africa,South Africa,Personal Care,Online,H,686946189,1498.0,81.73,56.67,122431.54,84891.66,37539.88
285,Sub-Saharan Africa,Zambia,Snacks,Offline,M,799439752,843.0,152.58,97.44,128624.94,82141.92,46483.02
286,Central America and the Caribbean,Saint Kitts and Nevis,Cereal,Online,M,606032741,7410.0,205.7,117.11,1524237.0,867785.1,656451.9
287,Asia,Indonesia,Beverages,Offline,H,511461484,1674.0,47.45,31.79,79431.3,53216.46,26214.84
288,Europe,Netherlands,Household,Offline,C,990774810,1138.0,668.27,502.54,760491.26,571890.52,188600.74
289,Asia,Thailand,Snacks,Offline,M,339334046,5340.0,152.58,97.44,814777.2,520329.6,294447.6
290,Sub-Saharan Africa,Republic of the Congo,Personal Care,Offline,C,522813022,846.0,81.73,56.67,69143.58,47942.82,21200.76
291,Sub-Saharan Africa,Equatorial Guinea,Fruits,Offline,M,427198064,6255.0,9.33,6.92,58359.15,43284.6,15074.55
292,Asia,Tajikistan,Beverages,Offline,C,808788001,7197.0,47.45,31.79,341497.65,228792.63,112705.02
293,Sub-Saharan Africa,Botswana,Meat,Offline,L,244194161,1334.0,421.89,364.69,562801.26,486496.46,76304.8
294,Central America and the Caribbean,Dominican Republic,Fruits,Offline,L,980340373,3357.0,9.33,6.92,31320.81,23230.44,8090.37
295,Australia and Oceania,Samoa,Beverages,Online,M,384462964,9990.0,47.45,31.79,474025.5,317582.1,156443.4
296,Europe,Belgium,Vegetables,Offline,C,394110763,4988.0,154.06,90.93,768451.28,453558.84,314892.44
297,Australia and Oceania,Federated States of Micronesia,Cosmetics,Online,L,767145097,4137.0,437.2,263.33,1808696.4,1089396.21,719300.19
298,Sub-Saharan Africa,Botswana,Fruits,Online,L,431739795,254.0,9.33,6.92,2369.82,1757.68,612.14
299,Asia,Vietnam,Cereal,Online,L,636381185,8189.0,205.7,117.11,1684477.3,959013.79,725463.51
300,Europe,Kosovo,Fruits,Online,C,899868094,9821.0,9.33,6.92,91629.93,67961.32,23668.61
301,Europe,Germany,Baby Food,Offline,L,361311852,9061.0,255.28,159.42,2313092.08,1444504.62,868587.46
302,Europe,Hungary,Beverages,Online,L,930136287,6852.0,47.45,31.79,325127.4,217825.08,107302.32
303,Central America and the Caribbean,Saint Lucia,Cereal,Online,L,536077725,6167.0,205.7,117.11,1268551.9,722217.37,546334.53
304,Sub-Saharan Africa,Madagascar,Snacks,Online,M,779184997,7011.0,152.58,97.44,1069738.38,683151.84,386586.54
305,Europe,Bulgaria,Cosmetics,Online,C,179819428,1420.0,437.2,263.33,620824.0,373928.6,246895.4
306,Asia,Myanmar,Vegetables,Online,H,928654849,8461.0,154.06,90.93,1303501.66,769358.73,534142.93
307,Sub-Saharan Africa,Togo,Baby Food,Offline,H,336677587,9234.0,255.28,159.42,2357255.52,1472084.28,885171.24
308,Australia and Oceania,Australia,Vegetables,Online,C,285186469,1869.0,154.06,90.93,287938.14,169948.17,117989.97
309,Middle East and North Africa,Morocco,Baby Food,Offline,M,475792825,6525.0,255.28,159.42,1665702.0,1040215.5,625486.5
310,Middle East and North Africa,Qatar,Clothes,Offline,L,680420482,396.0,109.28,35.84,43274.88,14192.64,29082.24
311,Europe,Bosnia and Herzegovina,Fruits,Online,H,291305768,2705.0,9.33,6.92,25237.65,18718.6,6519.05
312,Middle East and North Africa,Iraq,Baby Food,Offline,L,570997512,9707.0,255.28,159.42,2478002.96,1547489.94,930513.02
313,Europe,Russia,Personal Care,Online,L,602357041,9689.0,81.73,56.67,791881.97,549075.63,242806.34
314,Middle East and North Africa,Lebanon,Meat,Online,M,438558185,7967.0,421.89,364.69,3361197.63,2905485.23,455712.4
315,Europe,Albania,Snacks,Online,H,653087270,1891.0,152.58,97.44,288528.78,184259.04,104269.74
316,Australia and Oceania,Samoa,Cereal,Offline,C,989743125,5840.0,205.7,117.11,1201288.0,683922.4,517365.6
317,Europe,Slovenia,Fruits,Offline,M,812637078,6225.0,9.33,6.92,58079.25,43077.0,15002.25
318,Europe,Macedonia,Personal Care,Online,L,456192958,6489.0,81.73,56.67,530345.97,367731.63,162614.34
319,Middle East and North Africa,Lebanon,Cereal,Online,L,775147092,2105.0,205.7,117.11,432998.5,246516.55,186481.95
320,Sub-Saharan Africa,Comoros,Household,Offline,M,894548308,5578.0,668.27,502.54,3727610.06,2803168.12,924441.94
321,Sub-Saharan Africa,Cameroon,Cosmetics,Offline,H,459757936,1445.0,437.2,263.33,631754.0,380511.85,251242.15
322,Europe,Albania,Meat,Offline,H,986449801,1272.0,421.89,364.69,536644.08,463885.68,72758.4
323,Europe,Sweden,Cosmetics,Online,L,910610234,8659.0,437.2,263.33,3785714.8,2280174.47,1505540.33
324,Sub-Saharan Africa,Liberia,Cereal,Offline,H,538538062,4235.0,205.7,117.11,871139.5,495960.85,375178.65
325,Europe,Norway,Meat,Online,M,696844613,661.0,421.89,364.69,278869.29,241060.09,37809.2
326,Middle East and North Africa,Israel,Fruits,Online,H,482453715,7630.0,9.33,6.92,71187.9,52799.6,18388.3
327,Central America and the Caribbean,Cuba,Office Supplies,Offline,L,412601697,6866.0,651.21,524.96,4471207.86,3604375.36,866832.5
328,Central America and the Caribbean,Nicaragua,Meat,Offline,M,174837386,7123.0,421.89,364.69,3005122.47,2597686.87,407435.6
329,Middle East and North Africa,Kuwait,Personal Care,Offline,L,877022111,9187.0,81.73,56.67,750853.51,520627.29,230226.22
330,North America,United States of America,Cereal,Offline,M,997329699,876.0,205.7,117.11,180193.2,102588.36,77604.84
331,Sub-Saharan Africa,Rwanda,Snacks,Offline,M,434246480,2038.0,152.58,97.44,310958.04,198582.72,112375.32
332,Central America and the Caribbean,Jamaica,Cereal,Online,C,956571280,9554.0,205.7,117.11,1965257.8,1118868.94,846388.86
333,Europe,Czech Republic,Personal Care,Online,M,353415429,2334.0,81.73,56.67,190757.82,132267.78,58490.04
334,Sub-Saharan Africa,Kenya,Vegetables,Online,H,984202754,6321.0,154.06,90.93,973813.26,574768.53,399044.73
335,Sub-Saharan Africa,Central African Republic,Beverages,Offline,H,328669583,9488.0,47.45,31.79,450205.6,301623.52,148582.08
336,Middle East and North Africa,Jordan,Cosmetics,Offline,C,436864745,6841.0,437.2,263.33,2990885.2,1801440.53,1189444.67
337,Middle East and North Africa,Tunisia,Household,Offline,M,279149568,5415.0,668.27,502.54,3618682.05,2721254.1,897427.95
338,Europe,Andorra,Cereal,Online,H,696197879,9278.0,205.7,117.11,1908484.6,1086546.58,821938.02
339,North America,United States of America,Household,Offline,M,348996007,4529.0,668.27,502.54,3026594.83,2276003.66,750591.17
340,Sub-Saharan Africa,Cote Hello,Beverages,Offline,L,668842780,4297.0,47.45,31.79,203892.65,136601.63,67291.02
341,Europe,Iceland,Cosmetics,Online,C,907349526,3743.0,437.2,263.33,1636439.6,985644.19,650795.41
342,Europe,Poland,Personal Care,Offline,C,386440074,5060.0,81.73,56.67,413553.8,286750.2,126803.6
343,Sub-Saharan Africa,Madagascar,Vegetables,Offline,C,748350751,2472.0,154.06,90.93,380836.32,224778.96,156057.36
344,Central America and the Caribbean,Saint Kitts and Nevis,Personal Care,Online,L,105630385,7233.0,81.73,56.67,591153.09,409894.11,181258.98
345,Asia,Sri Lanka,Cosmetics,Offline,L,691140305,2630.0,437.2,263.33,1149836.0,692557.9,457278.1
346,Sub-Saharan Africa,Comoros,Cosmetics,Offline,H,308054339,8980.0,437.2,263.33,3926056.0,2364703.4,1561352.6
347,Sub-Saharan Africa,Senegal,Fruits,Offline,H,879858815,8631.0,9.33,6.92,80527.23,59726.52,20800.71
348,Europe,Finland,Vegetables,Online,H,800352561,963.0,154.06,90.93,148359.78,87565.59,60794.19
349,Sub-Saharan Africa,Sao Tome and Principe,Baby Food,Online,L,783646905,7388.0,255.28,159.42,1886008.64,1177794.96,708213.68
350,Europe,Poland,Beverages,Offline,C,714165675,6348.0,47.45,31.79,301212.6,201802.92,99409.68
351,Asia,Turkmenistan,Meat,Offline,H,996645200,8317.0,421.89,364.69,3508859.13,3033126.73,475732.4
352,Middle East and North Africa,Saudi Arabia,Office Supplies,Offline,M,306134307,799.0,651.21,524.96,520316.79,419443.04,100873.75
353,Asia,Brunei,Snacks,Offline,M,537994325,3331.0,152.58,97.44,508243.98,324572.64,183671.34
354,Asia,Philippines,Cereal,Online,M,957899081,2480.0,205.7,117.11,510136.0,290432.8,219703.2
355,Asia,India,Office Supplies,Online,M,451834905,6844.0,651.21,524.96,4456881.24,3592826.24,864055.0
356,Sub-Saharan Africa,Cote Hello,Baby Food,Online,H,676100623,2054.0,255.28,159.42,524345.12,327448.68,196896.44
357,Australia and Oceania,Vanuatu,Snacks,Offline,M,207307565,5770.0,152.58,97.44,880386.6,562228.8,318157.8
358,Asia,Japan,Baby Food,Offline,H,392379558,2685.0,255.28,159.42,685426.8,428042.7,257384.1
359,Australia and Oceania,Nauru,Cosmetics,Online,M,398552930,9524.0,437.2,263.33,4163892.8,2507954.92,1655937.88
360,Middle East and North Africa,Pakistan,Office Supplies,Offline,L,363376510,39.0,651.21,524.96,25397.19,20473.44,4923.75
361,Middle East and North Africa,Morocco,Vegetables,Offline,H,944711625,18.0,154.06,90.93,2773.08,1636.74,1136.34
362,Sub-Saharan Africa,Cameroon,Household,Online,C,170732104,2279.0,668.27,502.54,1522987.33,1145288.66,377698.67
363,Europe,Croatia,Beverages,Offline,L,189924275,1668.0,47.45,31.79,79146.6,53025.72,26120.88
364,Asia,Thailand,Clothes,Offline,L,521086966,68.0,109.28,35.84,7431.04,2437.12,4993.92
365,Asia,Kyrgyzstan,Meat,Online,M,303331506,1388.0,421.89,364.69,585583.32,506189.72,79393.6
366,Europe,Poland,Meat,Online,H,546081721,6571.0,421.89,364.69,2772239.19,2396377.99,375861.2
367,Europe,Switzerland,Baby Food,Online,C,979073941,8591.0,255.28,159.42,2193110.48,1369577.22,823533.26
368,Sub-Saharan Africa,Sao Tome and Principe,Vegetables,Offline,L,502356994,7453.0,154.06,90.93,1148209.18,677701.29,470507.89
369,Australia and Oceania,New Zealand,Meat,Online,H,336292207,5192.0,421.89,364.69,2190452.88,1893470.48,296982.4
370,Sub-Saharan Africa,Equatorial Guinea,Personal Care,Online,H,871553409,876.0,81.73,56.67,71595.48,49642.92,21952.56
371,Australia and Oceania,New Zealand,Personal Care,Offline,H,319126927,5604.0,81.73,56.67,458014.92,317578.68,140436.24
372,Sub-Saharan Africa,Liberia,Vegetables,Online,H,560311591,7506.0,154.06,90.93,1156374.36,682520.58,473853.78
373,Europe,Bosnia and Herzegovina,Personal Care,Offline,L,396718728,6742.0,81.73,56.67,551023.66,382069.14,168954.52
374,Australia and Oceania,Marshall Islands,Fruits,Online,H,500272166,506.0,9.33,6.92,4720.98,3501.52,1219.46
375,Asia,South Korea,Snacks,Online,L,263208234,8020.0,152.58,97.44,1223691.6,781468.8,442222.8
376,Europe,Hungary,Beverages,Offline,M,948075759,5540.0,47.45,31.79,262873.0,176116.6,86756.4
377,Europe,Sweden,Cereal,Offline,L,737736070,1352.0,205.7,117.11,278106.4,158332.72,119773.68
378,Europe,Slovakia,Household,Offline,L,585362994,773.0,668.27,502.54,516572.71,388463.42,128109.29
379,Middle East and North Africa,Morocco,Baby Food,Offline,M,164442861,1152.0,255.28,159.42,294082.56,183651.84,110430.72
380,Australia and Oceania,Samoa,Office Supplies,Online,M,118774497,6868.0,651.21,524.96,4472510.28,3605425.28,867085.0
381,Australia and Oceania,Papua New Guinea,Baby Food,Online,M,712469232,4333.0,255.28,159.42,1106128.24,690766.86,415361.38
382,Sub-Saharan Africa,Ghana,Baby Food,Offline,C,479950892,6989.0,255.28,159.42,1784151.92,1114186.38,669965.54
383,Sub-Saharan Africa,Niger,Vegetables,Online,H,275955808,311.0,154.06,90.93,47912.66,28279.23,19633.43
384,Asia,India,Baby Food,Offline,M,125532805,6802.0,255.28,159.42,1736414.56,1084374.84,652039.72
385,Asia,Philippines,Clothes,Online,C,574043214,998.0,109.28,35.84,109061.44,35768.32,73293.12
386,Middle East and North Africa,Jordan,Personal Care,Online,H,437160861,4468.0,81.73,56.67,365169.64,253201.56,111968.08
387,Europe,Czech Republic,Baby Food,Offline,H,850872075,810.0,255.28,159.42,206776.8,129130.2,77646.6
388,Australia and Oceania,East Timor,Snacks,Offline,H,321475684,654.0,152.58,97.44,99787.32,63725.76,36061.56
389,Europe,Bosnia and Herzegovina,Office Supplies,Offline,C,575583016,6660.0,651.21,524.96,4337058.6,3496233.6,840825.0
390,Middle East and North Africa,Bahrain,Meat,Offline,M,710117900,8522.0,421.89,364.69,3595346.58,3107888.18,487458.4
391,Asia,Nepal,Fruits,Offline,L,342316663,7962.0,9.33,6.92,74285.46,55097.04,19188.42
392,Asia,Maldives,Cosmetics,Offline,C,959728133,3737.0,437.2,263.33,1633816.4,984064.21,649752.19
393,Australia and Oceania,Tuvalu,Vegetables,Offline,C,970213639,6631.0,154.06,90.93,1021571.86,602956.83,418615.03
394,Asia,Philippines,Cereal,Offline,M,651947009,4463.0,205.7,117.11,918039.1,522661.93,395377.17
395,North America,United States of America,Vegetables,Offline,H,803414571,7080.0,154.06,90.93,1090744.8,643784.4,446960.4
396,Sub-Saharan Africa,Tanzania,Fruits,Offline,M,493415153,1363.0,9.33,6.92,12716.79,9431.96,3284.83
397,Central America and the Caribbean,Barbados,Household,Offline,L,211060082,6223.0,668.27,502.54,4158644.21,3127306.42,1031337.79
398,Europe,Kosovo,Meat,Offline,H,515773189,7603.0,421.89,364.69,3207629.67,2772738.07,434891.6
399,Asia,Nepal,Office Supplies,Offline,H,687290799,3475.0,651.21,524.96,2262954.75,1824236.0,438718.75
400,Sub-Saharan Africa,Guinea-Bissau,Fruits,Online,C,975661742,8846.0,9.33,6.92,82533.18,61214.32,21318.86
401,Europe,Monaco,Personal Care,Online,H,351247346,750.0,81.73,56.67,61297.5,42502.5,18795.0
402,Europe,Portugal,Beverages,Offline,H,554721438,3256.0,47.45,31.79,154497.2,103508.24,50988.96
403,Asia,Turkmenistan,Clothes,Online,M,247070348,2461.0,109.28,35.84,268938.08,88202.24,180735.84
404,Asia,Thailand,Meat,Online,M,859592902,1497.0,421.89,364.69,631569.33,545940.93,85628.4
405,Australia and Oceania,Vanuatu,Vegetables,Online,L,743900430,5523.0,154.06,90.93,850873.38,502206.39,348666.99
406,Sub-Saharan Africa,Central African Republic,Household,Online,C,121916759,6733.0,668.27,502.54,4499461.91,3383601.82,1115860.09
407,Asia,Maldives,Personal Care,Online,C,635878217,9350.0,81.73,56.67,764175.5,529864.5,234311.0
408,Europe,Germany,Cereal,Offline,C,398333632,4629.0,205.7,117.11,952185.3,542102.19,410083.11
409,Sub-Saharan Africa,Botswana,Cosmetics,Online,H,742144334,5855.0,437.2,263.33,2559806.0,1541797.15,1018008.85
410,Europe,Vatican City,Beverages,Online,C,370484149,3348.0,47.45,31.79,158862.6,106432.92,52429.68
411,Europe,Denmark,Baby Food,Offline,H,306839406,9454.0,255.28,159.42,2413417.12,1507156.68,906260.44
412,Sub-Saharan Africa,South Sudan,Fruits,Online,L,745008933,3554.0,9.33,6.92,33158.82,24593.68,8565.14
